X,Y,TYPE,SPEED,DirType,Direction
-2.86171,53.778161,4,50,1,90
-2.842891,53.774664,4,5,1,113
-2.842941,53.774656,4,50,1,292
-2.86189,53.778192,4,5,1,271
-2.874916,53.778183,4,50,1,90
-2.862375,53.778208,4,5,1,90
-2.862275,53.778169,4,50,1,272
-2.875089,53.778182,4,5,1,272
-2.878377,56.67822,4,70,1,65
-2.820483,56.707092,4,5,1,62
-2.820461,56.706998,4,70,1,246
-2.878336,56.678127,4,5,1,245
-2.878812,53.663826,4,50,1,84
-2.856114,53.668657,4,5,1,71
-2.855966,53.668553,4,50,1,250
-2.878822,53.663684,4,5,1,265
-2.88872,53.78056,4,50,1,114
-2.875388,53.778175,4,5,1,90
-2.875541,53.778158,4,50,1,269
-2.88994,53.78061,4,5,1,292
-2.901673,56.615477,4,70,1,168
-2.90539,56.60228,4,5,1,204
-2.905723,56.602234,4,70,1,20
-2.901865,56.615508,4,5,1,351
-2.90803,56.62211,4,70,1,142
-2.90179,56.615759,4,5,1,168
-2.901984,56.615789,4,70,1,345
-2.908241,56.622087,4,5,1,321
-2.90804,51.602164,4,50,1,255
-2.921768,51.601687,4,5,1,272
-2.921513,51.601766,4,50,1,96
-2.908632,51.602199,4,5,1,77
-2.917298,56.657285,4,70,1,22
-2.878848,56.678103,4,5,1,65
-2.878841,56.678004,4,70,1,245
-2.917102,56.657255,4,5,1,201
-2.92061,53.67278,4,50,1,112
-2.879227,53.663724,4,5,1,81
-2.879316,53.663631,4,50,1,261
-2.917901,53.671971,4,5,1,295
-2.92233,56.64972,4,70,1,16
-2.917528,56.65701,4,5,1,22
-2.917329,56.656975,4,70,1,204
-2.922124,56.649586,4,5,1,193
-2.92475,53.91644,4,60,1,269
-2.94406,53.91683,4,5,1,274
-2.944279,53.916883,4,60,1,88
-2.924885,53.916428,4,5,1,93
-2.930077,51.601407,4,50,1,68
-2.921949,51.601807,4,5,1,97
-2.922234,51.601718,4,50,1,276
-2.930086,51.601353,4,5,1,259
-2.939347,53.199401,4,50,1,302
-2.97347,53.21258,4,5,1,290
-2.973143,53.212548,4,50,1,108
-2.940735,53.199839,4,5,1,119
-2.944412,56.54207,4,70,1,198
-2.944917,56.51738,4,5,1,181
-2.945122,56.51731,4,70,1,0
-2.944735,56.541632,4,5,1,11
-2.944524,56.542273,4,70,1,16
-2.90599,56.601944,4,5,1,23
-2.905819,56.601915,4,70,1,201
-2.944286,56.542321,4,5,1,203
-2.949872,56.498425,4,70,1,9
-2.945087,56.517006,4,5,1,4
-2.94492,56.517059,4,70,1,181
-2.949717,56.498415,4,5,1,190
-2.95039,56.49575,4,70,1,358
-2.949954,56.498131,4,5,1,7
-2.949795,56.498124,4,70,1,191
-2.950271,56.495625,4,5,1,185
-2.974,51.60131,4,50,1,109
-2.931489,51.601059,4,5,1,68
-2.99131,53.21464,4,50,1,103
-2.973569,53.212626,4,5,1,107
-2.973916,53.212677,4,50,1,288
-2.991453,53.214619,4,5,1,281
-2.992069,53.356522,4,50,1,339
-3.006566,53.375589,4,5,1,318
-3.006392,53.375658,4,50,1,139
-2.991891,53.356523,4,5,1,159
-2.99217,53.06969,4,50,1,215
-3.010439,53.056072,4,5,1,201
-3.010687,53.055936,4,50,1,20
-2.992382,53.069722,4,5,1,44
-2.99414,53.22922,4,50,1,197
-2.99541,53.227444,4,5,1,206
-2.995549,53.227474,4,50,1,20
-2.994333,53.229325,4,5,1,23
-3.011516,53.054722,4,50,1,25
-3.01084,53.05566,4,5,1,22
-3.010619,53.055812,4,50,1,202
-3.011409,53.054671,4,5,1,201
-3.011113,53.211319,4,50,1,60
-2.995713,53.227207,4,5,1,22
-2.995579,53.22719,4,50,1,202
-3.011309,53.211129,4,5,1,246
-3.01943,53.206635,4,50,1,38
-3.011555,53.211214,4,5,1,54
-3.011724,53.210998,4,50,1,241
-3.019536,53.206381,4,5,1,219
-3.03317,51.57203,4,50,1,190
-3.033285,51.586917,4,5,1,207
-3.033398,51.57189,4,50,1,10
-3.033469,51.586865,4,5,1,22
-3.03342,51.58626,4,50,1,250
-3.033148,51.572027,4,5,1,187
-3.033366,51.571886,4,50,1,11
-3.03661,51.58286,4,5,1,308
-3.03769,51.56447,4,50,1,34
-3.033461,51.571664,4,5,1,14
-3.033236,51.571777,4,50,1,188
-3.037419,51.564515,4,5,1,206
-3.043689,53.195296,4,50,1,56
-3.019809,53.206359,4,5,1,44
-3.019835,53.206188,4,50,1,221
-3.043816,53.195155,4,5,1,228
-3.04611,53.19428,4,50,1,63
-3.044108,53.195148,4,5,1,54
-3.04417,53.194996,4,50,1,232
-3.046033,53.194183,4,5,1,234
-2.99569,53.22675,4,50,1,212
-3.011321,53.211124,4,5,1,244
-2.93142,51.600935,4,50,1,246
-2.97391,51.601175,4,5,1,289
-3.07311,51.82244,4,40,1,278
-3.09208,51.82336,4,5,1,266
-3.092323,51.823417,4,40,1,88
-3.07324,51.822555,4,5,1,100
-3.129419,51.51012,4,30,1,222
-3.13828,51.50308,4,5,1,206
-3.138396,51.50303,4,30,1,16
-3.129549,51.510155,4,5,1,53
-3.14756,53.08425,4,50,1,228
-3.19492,53.05928,4,5,1,234
-3.195266,53.059189,4,50,1,50
-3.147677,53.084142,4,5,1,56
-3.149183,55.922902,4,30,1,317
-3.15856,55.92806,4,5,1,299
-3.158319,55.928024,4,30,1,114
-3.149246,55.922975,4,5,1,139
-3.20244,53.05481,4,50,1,244
-3.2105,53.05075,4,5,1,227
-3.210653,53.050768,4,50,1,59
-3.202714,53.054786,4,5,1,59
-3.21349,53.049067,4,50,1,207
-3.26633,53.02,4,5,1,234
-3.266633,53.020025,4,50,1,53
-3.21301,53.049579,4,5,1,38
-3.218907,54.645397,4,30,1,345
-3.23281,54.66525,4,5,1,314
-3.23234,54.665274,4,30,1,122
-3.2186,54.645047,4,5,1,174
-3.27928,53.01775,4,50,1,240
-3.323,53.00553,4,5,1,250
-3.323264,53.005621,4,50,1,75
-3.279426,53.017742,4,5,1,52
-3.317548,51.586567,4,50,1,155
-3.295947,51.57897,4,5,1,125
-3.296069,51.57891,4,50,1,307
-3.317842,51.586663,4,5,1,333
-3.32992,53.27111,4,70,1,268
-3.35853,53.27353,4,5,1,277
-3.358513,53.273708,4,70,1,90
-3.329635,53.271257,4,5,1,84
-3.330845,51.608183,4,50,1,227
-3.31776,51.586896,4,5,1,154
-3.31802,51.586927,4,50,1,335
-3.330982,51.608201,4,5,1,49
-3.33467,51.61067,4,30,1,240
-3.33828,51.60611,4,5,1,193
-3.338348,51.606037,4,30,1,13
-3.334747,51.610701,4,5,1,49
-3.338402,51.51914,4,30,1,301
-3.3495,51.52075,4,5,1,270
-3.349601,51.520727,4,30,1,86
-3.33849,51.519218,4,5,1,118
-3.34133,51.76594,4,60,1,281
-3.40264,51.76369,4,5,1,256
-3.41444,51.75764,4,60,1,231
-3.44539,51.75458,4,5,1,237
-3.445257,51.754668,4,60,1,59
-3.41452,51.757567,4,5,1,66
-3.402877,51.763643,4,60,1,69
-3.341487,51.765972,4,5,1,99
-3.4355,53.18208,4,60,1,249
-3.48298,53.171554,4,5,1,236
-3.405237,53.261954,4,70,1,103
-3.359189,53.273738,4,5,1,93
-3.359374,53.273558,4,70,1,268
-3.405297,53.261892,4,5,1,287
-3.38161,52.99306,4,50,1,57
-3.323721,53.005586,4,5,1,75
-3.323539,53.005524,4,50,1,259
-3.38199,52.993074,4,5,1,237
-3.382,51.68442,4,30,1,310
-3.38797,51.68575,4,5,1,262
-3.38825,51.685776,4,30,1,96
-3.382086,51.684453,4,5,1,133
-3.43739,51.58325,4,30,1,233
-3.44492,51.582,4,5,1,268
-3.44419,51.582,4,30,1,103
-3.437436,51.58316,4,5,1,55
-3.474282,56.452807,4,60,1,349
-3.48525,56.47197,4,5,1,333
-3.484828,56.471892,4,60,1,150
-3.473974,56.452616,4,5,1,165
-3.480304,51.745325,4,60,1,39
-3.445654,51.754519,4,5,1,53
-3.44577,51.754458,4,60,1,239
-3.480312,51.745288,4,5,1,222
-3.499016,56.386548,4,70,1,246
-3.506475,56.383744,4,5,1,224
-3.506672,56.383753,4,70,1,37
-3.499493,56.386547,4,5,1,62
-3.524648,56.376757,4,70,1,63
-3.506995,56.383525,4,5,1,40
-3.506732,56.383523,4,70,1,218
-3.524984,56.376508,4,5,1,246
-3.53111,56.37511,4,70,1,63
-3.525084,56.376619,4,5,1,66
-3.525418,56.376403,4,70,1,244
-3.531291,56.374907,4,5,1,246
-3.538053,50.669811,4,70,1,199
-3.540497,50.656226,4,5,1,194
-3.540667,50.656253,4,70,1,20
-3.538276,50.669765,4,5,1,16
-3.541045,50.656421,4,70,1,28
-3.53834,50.669782,4,5,1,15
-3.542709,50.637378,4,70,1,10
-3.54331,50.64758,4,5,1,332
-3.56171,50.641716,4,70,1,13
-3.540836,50.655994,4,5,1,15
-3.540594,50.655975,4,70,1,198
-3.561428,50.641728,4,5,1,200
-3.543456,50.647849,4,70,1,335
-3.54125,50.656134,4,5,1,23
-3.540621,50.655979,4,70,1,194
-3.542567,50.637318,4,5,1,193
-3.500243,56.486563,4,60,1,157
-3.485227,56.472296,4,5,1,148
-3.48549,56.472323,4,60,1,327
-3.500171,56.486258,4,5,1,333
-3.50303,51.73558,4,60,1,55
-3.480546,51.745094,4,5,1,32
-3.480572,51.745066,4,60,1,219
-3.502781,51.735598,4,5,1,240
-3.510363,56.503157,4,60,1,171
-3.500514,56.486865,4,5,1,155
-3.500681,56.486768,4,60,1,339
-3.510384,56.502924,4,5,1,357
-3.51749,56.523267,4,60,1,181
-3.510366,56.503508,4,5,1,173
-3.51055,56.503369,4,60,1,352
-3.517635,56.523046,4,5,1,358
-3.53156,53.15203,4,60,1,152
-3.55153,53.12389,4,5,1,193
-3.551536,53.123957,4,60,1,15
-3.531464,53.151829,4,5,1,329
-3.547922,53.073773,4,60,1,171
-3.548315,53.059571,4,5,1,173
-3.548351,53.059559,4,60,1,352
-3.547936,53.073735,4,5,1,349
-3.55686,53.11956,4,60,1,181
-3.554876,53.103864,4,5,1,193
-3.554187,56.545118,4,60,1,143
-3.517407,56.523652,4,5,1,181
-3.517619,56.523665,4,60,1,0
-3.554211,56.545108,4,5,1,323
-3.56936,53.02783,4,60,1,298
-3.618729,53.038876,4,5,1,290
-3.61869,53.03889,4,60,1,111
-3.569466,53.02797,4,5,1,112
-3.566334,56.354662,4,70,1,47
-3.531799,56.374898,4,5,1,68
-3.531722,56.374812,4,70,1,244
-3.566445,56.354464,4,5,1,228
-3.57492,50.48883,4,50,1,311
-3.59003,50.503234,4,5,1,358
-3.5886,50.509393,4,50,1,199
-3.575048,50.489031,4,5,1,134
-3.590041,50.503523,4,50,1,358
-3.588672,50.509539,4,5,1,18
-3.59308,50.52692,4,50,1,192
-3.588454,50.509677,4,5,1,196
-3.588509,50.509807,4,50,1,19
-3.59315,50.526926,4,5,1,3
-3.614269,56.338519,4,70,1,45
-3.566721,56.354467,4,5,1,49
-3.566812,56.354274,4,70,1,228
-3.614476,56.338232,4,5,1,227
-3.622004,56.334706,4,70,1,62
-3.614627,56.338313,4,5,1,44
-3.614828,56.338054,4,70,1,222
-3.621849,56.334637,4,5,1,228
-3.622911,56.588969,4,60,1,186
-3.554557,56.5454,4,5,1,140
-3.64314,56.6315,4,60,1,155
-3.622813,56.589257,4,5,1,184
-3.65153,56.31889,4,70,1,40
-3.622437,56.334523,4,5,1,65
-3.622298,56.334525,4,70,1,239
-3.651673,56.318668,4,5,1,224
-3.554616,56.545384,4,60,1,323
-3.622968,56.588972,4,5,1,4
-3.622851,56.589255,4,60,1,9
-3.643138,56.631395,4,5,1,335
-3.569671,53.115156,4,60,1,54
-3.551637,53.123681,4,5,1,23
-3.551643,53.12365,4,60,1,196
-3.570042,53.11501,4,5,1,228
-3.570178,53.114901,4,60,1,232
-3.600142,53.09758,4,5,1,220
-3.600247,53.097422,4,60,1,32
-3.569804,53.115086,4,5,1,52
-3.555005,53.103574,4,60,1,192
-3.548032,53.074038,4,5,1,176
-3.548246,53.059289,4,60,1,173
-3.553522,53.031373,4,5,1,231
-3.553957,53.031218,4,60,1,44
-3.548286,53.059288,4,5,1,353
-3.548007,53.074026,4,60,1,352
-3.554991,53.103551,4,5,1,11
-3.554915,53.103853,4,60,1,8
-3.556899,53.119501,4,5,1,12
-3.483116,53.171438,4,60,1,55
-3.435763,53.182074,4,5,1,75
-3.531237,53.154998,4,60,1,54
-3.486223,53.170153,4,5,1,42
-3.48638,53.170007,4,60,1,222
-3.531402,53.154968,4,5,1,231
-3.65156,53.07092,4,60,1,193
-3.67094,53.05461,4,5,1,275
-3.67117,53.054545,4,60,1,78
-3.651648,53.070818,4,5,1,8
-3.66786,53.04872,4,60,1,91
-3.619116,53.038997,4,5,1,106
-3.619164,53.038978,4,60,1,293
-3.667664,53.048685,4,5,1,267
-3.72619,56.28358,4,70,1,231
-3.732371,56.279759,4,5,1,211
-3.73245,56.279831,4,70,1,23
-3.726566,56.283616,4,5,1,52
-3.73943,56.268973,4,70,1,51
-3.732675,56.279561,4,5,1,26
-3.73255,56.279495,4,70,1,204
-3.739345,56.268837,4,5,1,225
-3.751049,56.26698,4,70,1,78
-3.73983,56.268809,4,5,1,58
-3.739746,56.268666,4,70,1,235
-3.751294,56.266831,4,5,1,256
-3.75106,56.266998,4,70,1,78
-3.73953,56.26919,4,5,1,41
-3.72797,56.69328,4,60,1,313
-3.76589,56.7205,4,5,1,324
-3.766128,56.720606,4,60,1,144
-3.728152,56.693374,4,5,1,140
-3.766689,51.586737,4,50,1,333
-3.774959,51.595637,4,5,1,334
-3.774724,51.595493,4,50,1,157
-3.766636,51.586835,4,5,1,156
-3.782013,56.25773,4,70,1,64
-3.751539,56.266918,4,5,1,75
-3.751772,56.266791,4,70,1,257
-3.782211,56.257619,4,5,1,241
-3.7955,56.25592,4,70,1,92
-3.782458,56.257624,4,5,1,67
-3.782635,56.257459,4,70,1,242
-3.795418,56.255823,4,5,1,270
-3.78798,51.598987,4,50,1,116
-3.774885,51.595742,4,5,1,153
-3.775144,51.59591,4,50,1,337
-3.788311,51.598997,4,5,1,296
-3.792291,51.600599,4,50,1,123
-3.788389,51.599098,4,5,1,122
-3.7887,51.599122,4,50,1,298
-3.792576,51.600626,4,5,1,302
-3.80122,51.60539,4,50,1,147
-3.792641,51.600768,4,5,1,125
-3.792948,51.600796,4,50,1,302
-3.80096,51.604916,4,5,1,325
-3.80481,56.75619,4,60,1,288
-3.90158,56.76819,4,5,1,250
-3.901847,56.76815,4,60,1,64
-3.805117,56.756316,4,5,1,97
-3.805565,51.60993,4,50,1,144
-3.801449,51.605719,4,5,1,151
-3.801189,51.605175,4,50,1,321
-3.805699,51.609879,4,5,1,325
-3.811543,51.615633,4,50,1,146
-3.805737,51.610144,4,5,1,151
-3.805886,51.610134,4,50,1,327
-3.81322,51.61703,4,5,1,322
-3.81404,51.617952,4,50,1,150
-3.811764,51.615875,4,5,1,147
-3.814792,57.266866,4,60,1,157
-3.825718,57.212672,4,5,1,204
-3.825744,57.212659,4,60,1,25
-3.814716,57.266705,4,5,1,334
-3.837516,51.631332,4,50,1,135
-3.814209,51.618176,4,5,1,146
-3.813476,51.617267,4,50,1,324
-3.836896,51.630951,4,5,1,302
-3.83878,51.63272,4,50,1,171
-3.814226,51.61818,4,5,1,147
-3.83936,51.63317,4,50,1,163
-3.837792,51.631535,4,5,1,141
-3.936416,57.307048,4,60,1,134
-3.877141,57.292482,4,5,1,76
-3.877163,57.292454,4,60,1,254
-3.936283,57.306962,4,5,1,313
-3.876624,57.292561,4,60,1,75
-3.814983,57.267111,4,5,1,153
-3.825984,57.212425,4,60,1,205
-3.860138,57.169626,4,5,1,250
-3.860377,57.169711,4,60,1,82
-3.825959,57.212389,4,5,1,26
-3.814931,57.266963,4,60,1,336
-3.87665,57.292543,4,5,1,257
-3.892186,56.239345,4,70,1,50
-3.796086,56.25603,4,5,1,95
-3.795954,56.255792,4,70,1,269
-3.89428,56.238,4,5,1,226
-3.947972,56.206266,4,70,1,51
-3.892575,56.239144,4,5,1,42
-3.894604,56.237796,4,70,1,226
-3.948751,56.205793,4,5,1,231
-3.97453,56.17414,4,70,1,327
-3.985743,56.185569,4,5,1,340
-3.978206,56.196011,4,70,1,242
-3.985637,56.185794,4,5,1,171
-3.977923,56.196225,4,70,1,58
-3.948312,56.206074,4,5,1,52
-3.949133,56.205643,4,70,1,233
-3.977759,56.196128,4,5,1,239
-3.985484,56.185554,4,70,1,162
-3.975038,56.174841,4,5,1,151
-3.985834,56.18587,4,70,1,343
-3.978349,56.19606,4,5,1,54
-3.99181,57.09856,4,60,1,226
-4.069255,57.064335,4,5,1,248
-4.006315,57.349513,4,60,1,171
-3.93677,57.307232,4,5,1,131
-4.021547,57.366063,4,60,1,135
-4.006388,57.349778,4,5,1,173
-3.936716,57.307172,4,60,1,313
-4.00635,57.349538,4,5,1,351
-4.006424,57.349782,4,60,1,352
-4.021569,57.366035,4,5,1,314
-4.01528,53.23561,4,40,1,242
-4.064458,53.220351,4,5,1,228
-4.064632,53.220416,4,40,1,50
-4.018229,53.23497,4,5,1,63
-4.05647,51.64992,4,40,1,278
-4.06233,51.64992,4,5,1,269
-4.062615,51.649919,4,40,1,81
-4.056697,51.649932,4,5,1,97
-4.06414,51.64983,4,40,1,269
-4.08614,51.64428,4,5,1,245
-4.086309,51.644264,4,40,1,81
-4.064308,51.649843,4,5,1,86
-4.064026,50.359865,4,30,1,316
-4.06587,50.361319,4,5,1,321
-4.065576,50.361318,4,30,1,129
-4.063816,50.359874,4,5,1,140
-4.066034,56.804097,4,60,1,122
-4.011163,56.789266,4,5,1,156
-4.011213,56.789271,4,60,1,336
-4.066058,56.804082,4,5,1,297
-4.06967,57.06425,4,60,1,67
-3.992255,57.098394,4,5,1,42
-4.071821,50.362893,4,30,1,110
-4.066227,50.361625,4,5,1,126
-4.06638,50.36157,4,30,1,309
-4.071824,50.362807,4,5,1,288
-4.07225,53.21653,4,40,1,58
-4.06498,53.220219,4,5,1,48
-4.064797,53.220186,4,40,1,230
-4.072199,53.216426,4,5,1,232
-4.079856,57.385815,4,60,1,97
-4.02192,57.366282,4,5,1,134
-4.021947,57.366238,4,60,1,316
-4.079647,57.385832,4,5,1,281
-4.081467,50.365465,4,30,1,94
-4.072232,50.362968,4,5,1,109
-4.072199,50.362905,4,30,1,291
-4.081902,50.365383,4,5,1,278
-4.13336,51.62878,4,40,1,236
-4.16669,51.60786,4,5,1,225
-4.166804,51.607787,4,40,1,44
-4.133549,51.628731,4,5,1,55
-4.14669,57.04297,4,60,1,233
-4.18206,56.97603,4,5,1,205
-4.182056,56.976011,4,60,1,27
-4.146887,57.042914,4,5,1,33
-4.218568,55.827762,4,30,1,163
-4.215753,55.821032,4,5,1,171
-4.215892,55.821027,4,30,1,344
-4.218728,55.827536,4,5,1,350
-4.11242,50.37283,4,30,1,214
-4.11683,50.36936,4,5,1,248
-4.117235,50.369267,4,30,1,252
-4.12439,50.36928,4,5,1,322
-4.124503,50.369341,4,30,1,144
-4.117187,50.369312,4,5,1,73
-4.116796,50.369391,4,30,1,73
-4.11253,50.372837,4,5,1,39
-4.212027,50.409635,4,30,1,309
-4.216602,50.413241,4,5,1,331
-4.216434,50.413268,4,30,1,151
-4.211825,50.40961,4,5,1,126
-4.25714,56.87372,4,60,1,181
-4.234528,56.839956,4,5,1,151
-4.235514,56.929086,4,60,1,188
-4.257186,56.873957,4,5,1,181
-4.234539,56.839868,4,60,1,328
-4.257192,56.873626,4,5,1,356
-4.257216,56.873876,4,60,1,353
-4.235591,56.928855,4,5,1,7
-4.27033,50.46531,4,30,1,327
-4.27147,50.46983,4,5,1,349
-4.27165,50.470072,4,30,1,159
-4.270259,50.465237,4,5,1,150
-4.361944,56.440306,4,60,1,250
-4.44117,56.41944,4,5,1,253
-4.441433,56.419436,4,60,1,79
-4.362226,56.440171,4,5,1,70
-4.52406,56.413,4,60,1,67
-4.441932,56.419368,4,5,1,79
-4.441655,56.419382,4,60,1,257
-4.52412,56.412937,4,5,1,245
-4.54083,50.45631,4,50,1,275
-4.55794,50.45544,4,5,1,241
-4.558159,50.455374,4,50,1,63
-4.540928,50.4563,4,5,1,85
-4.54289,55.55858,4,50,1,208
-4.57508,55.53494,4,5,1,223
-4.575507,55.534761,4,50,1,38
-4.54341,55.558409,4,5,1,32
-4.565242,55.499636,4,70,1,182
-4.567444,55.494239,4,5,1,197
-4.567612,55.494196,4,70,1,18
-4.56539,55.49962,4,5,1,12
-4.582477,55.482572,4,70,1,26
-4.567761,55.493909,4,5,1,21
-4.567587,55.493967,4,70,1,199
-4.58244,55.482477,4,5,1,210
-4.58486,55.52086,4,70,1,141
-4.565233,55.499928,4,5,1,183
-4.56538,55.49991,4,70,1,5
-4.584873,55.520707,4,5,1,315
-4.58608,55.52742,4,50,1,41
-4.575741,55.534658,4,5,1,41
-4.575786,55.534533,4,50,1,219
-4.586219,55.527234,4,5,1,220
-4.593836,50.458321,4,50,1,103
-4.558315,50.45532,4,5,1,64
-4.558394,50.455239,4,50,1,239
-4.593546,50.458272,4,5,1,288
-4.60681,55.43661,4,60,1,223
-4.61606,55.42447,4,5,1,181
-4.616044,55.424334,4,60,1,358
-4.60698,55.436537,4,5,1,33
-4.61081,56.39103,4,60,1,306
-4.627915,56.395399,4,5,1,308
-4.627866,56.395409,4,60,1,129
-4.610941,56.391181,4,5,1,128
-4.635634,55.395717,4,60,1,32
-4.615996,55.424036,4,5,1,2
-4.616035,55.424194,4,60,1,178
-4.635609,55.395704,4,5,1,204
-4.62711,50.45636,4,50,1,81
-4.594241,50.458382,4,5,1,88
-4.594177,50.458358,4,50,1,270
-4.626861,50.456432,4,5,1,267
-4.64322,55.38794,4,60,1,14
-4.635916,55.395476,4,5,1,35
-4.635871,55.395464,4,60,1,211
-4.643182,55.387972,4,5,1,190
-4.663462,50.44913,4,50,1,119
-4.627643,50.456322,4,5,1,81
-4.627669,50.456296,4,50,1,257
-4.663422,50.449082,4,5,1,296
-4.705506,55.346869,4,60,1,39
-4.66786,55.36,4,5,1,60
-4.667381,55.360098,4,60,1,241
-4.70544,55.346881,4,5,1,220
-4.667431,55.360105,4,60,1,63
-4.643312,55.387639,4,5,1,20
-4.643304,55.387706,4,60,1,195
-4.666898,55.360224,4,5,1,241
-4.716921,50.360586,4,30,1,192
-4.718844,50.357,4,5,1,208
-4.718788,50.357142,4,30,1,24
-4.716963,50.360555,4,5,1,14
-4.726574,50.351279,4,30,1,245
-4.730737,50.349358,4,5,1,244
-4.730944,50.349413,4,30,1,70
-4.726571,50.351309,4,5,1,67
-4.726138,50.351446,4,30,1,66
-4.718975,50.356881,4,5,1,21
-4.719024,50.356756,4,30,1,204
-4.726115,50.351413,4,5,1,242
-4.823454,55.310291,4,60,1,239
-4.834233,55.307554,4,5,1,186
-4.834181,55.307534,4,60,1,7
-4.82336,55.310317,4,5,1,52
-4.834291,55.307232,4,60,1,184
-4.833247,55.286234,4,5,1,192
-4.84589,55.25472,4,60,1,355
-4.83332,55.286051,4,5,1,2
-4.85781,55.22819,4,60,1,244
-4.882748,55.213857,4,5,1,242
-4.882903,55.213881,4,60,1,61
-4.858034,55.228083,4,5,1,48
-4.833294,55.28596,4,60,1,185
-4.845939,55.254903,4,5,1,181
-4.833257,55.28634,4,60,1,7
-4.834249,55.307231,4,5,1,8
-4.822973,55.310486,4,60,1,58
-4.781132,55.328247,4,5,1,47
-4.781093,55.328232,4,60,1,229
-4.823055,55.310439,4,5,1,238
-4.70778,56.43406,4,60,1,138
-4.628339,56.39558,4,5,1,125
-4.628303,56.395596,4,60,1,306
-4.707572,56.433817,4,5,1,319
-4.68597,50.45808,4,50,1,104
-4.663844,50.449259,4,5,1,128
-4.663789,50.449222,4,50,1,300
-4.684106,50.457708,4,5,1,282
-4.705732,55.346664,4,60,1,217
-4.767155,55.33157,4,5,1,226
-4.767195,55.331574,4,60,1,49
-4.705817,55.346637,4,5,1,41
-4.066485,56.804224,4,60,1,302
-4.234275,56.839729,4,5,1,329
-4.234124,56.839609,4,60,1,149
-4.066426,56.80424,4,5,1,120
-4.01099,56.789009,4,60,1,158
-3.902305,56.768024,4,5,1,65
-3.902037,56.768074,4,60,1,244
-4.011011,56.789012,4,5,1,336
-2.64194,53.47894,4,50,1,317
-2.650444,53.484346,4,5,1,324
-2.650119,53.484336,4,50,1,144
-2.641634,53.478991,4,5,1,133
-2.59269,53.44753,4,50,1,309
-2.61394,53.46119,4,5,1,300
-2.613359,53.461128,4,50,1,119
-2.592351,53.447522,4,5,1,135
-2.57608,53.43639,4,50,1,128
-2.55325,53.42433,4,5,1,140
-2.546538,53.41959,4,50,1,319
-2.57257,53.434651,4,5,1,306
-2.62019,53.46344,4,50,1,121
-2.613768,53.461249,4,5,1,120
-2.614359,53.461329,4,50,1,298
-2.620451,53.463359,4,5,1,300
-2.22672,52.33831,4,50,1,171
-2.231748,52.324784,4,5,1,189
-2.231955,52.324688,4,50,1,8
-2.226917,52.338273,4,5,1,343
-2.23214,52.32331,4,50,1,185
-2.23428,52.315,4,5,1,152
-2.23436,52.314832,4,50,1,325
-2.232326,52.323322,4,5,1,14
-2.233016,52.31367,4,50,1,159
-2.22728,52.29492,4,5,1,181
-2.227463,52.295159,4,50,1,7
-2.233161,52.313671,4,5,1,336
-2.229855,52.290725,4,50,1,17
-2.227533,52.294851,4,5,1,13
-2.227355,52.294668,4,50,1,189
-2.229666,52.290626,4,5,1,198
-2.229583,52.28158,4,50,1,346
-2.23,52.29045,4,5,1,14
-2.229861,52.290323,4,50,1,200
-2.229372,52.281542,4,5,1,174
-4.3555,55.8075,4,30,1,261
-4.363581,55.807126,4,5,1,264
-4.363295,55.807068,4,30,1,82
-4.355381,55.807502,4,5,1,84
0.580877,51.444267,4,40,1,44
0.584734,51.449273,4,5,1,40
0.584676,51.449249,4,40,1,236
0.581013,51.444355,4,5,1,207
-1.99864,52.47192,4,40,1,311
-2.01158,52.47981,4,5,1,320
-2.012054,52.480064,4,40,1,140
-1.998836,52.472048,4,5,1,130
-1.79667,52.67944,4,40,1,28
-1.792081,52.685562,4,5,1,24
-1.79211,52.68597,4,40,1,23
-1.781686,52.698643,4,5,1,38
-1.77819,52.70139,4,40,1,216
-1.781477,52.698724,4,5,1,218
-1.781308,52.698841,4,40,1,35
-1.778008,52.701468,4,5,1,38
-1.781739,52.698493,4,40,1,212
-1.791871,52.686081,4,5,1,197
-1.792021,52.685784,4,40,1,202
-1.796638,52.679538,4,5,1,203
-2.49633,53.64383,4,30,1,147
-2.494689,53.640059,4,5,1,160
-2.494714,53.640069,4,30,1,342
-2.49639,53.643878,4,5,1,334
-4.22558,55.89683,4,30,1,78
-4.215855,55.897838,4,5,1,77
-4.208926,55.897481,4,30,1,261
-4.215449,55.897868,4,5,1,269
-4.21593,55.897836,4,30,1,262
-4.225952,55.896835,4,5,1,259
-4.215354,55.897888,4,30,1,84
-4.208608,55.897489,4,5,1,94
0.37089,52.09433,4,50,1,276
0.33064,52.10131,4,5,1,249
0.33058,52.10139,4,50,1,65
0.37053,52.094351,4,5,1,104
0.311659,52.095965,4,70,1,100
0.32678,52.09986,4,5,1,40
0.326965,52.099911,4,70,1,236
0.311425,52.095791,4,5,1,285
-3.03394,51.57114,4,50,1,21
-3.036004,51.582885,4,5,1,2
-0.47261,51.89317,4,30,1,258
-0.476455,51.892667,4,5,1,256
-0.476061,51.892747,4,30,1,83
-0.472219,51.893359,4,5,1,79
-0.46733,52.11517,4,30,1,145
-0.46512,52.107194,4,5,1,153
-0.465006,52.107097,4,30,1,332
-0.467242,52.115043,4,5,1,343
-1.03808,52.23636,4,60,1,120
-1.027913,52.233114,4,5,1,116
